Player Id,Position,Current Status,Experience
2530763,RB,Active,6
2557886,TE,Active,0
2550410,QB,Active,2
2511156,NULL,Retired,2
2518169,NULL,Retired,1
2550414,NULL,Retired,2
2495942,NULL,Retired,8
2527138,NULL,Retired,2
2541680,NULL,Retired,2
2513827,NULL,Retired,8
2500620,NULL,Retired,1
2531054,NULL,Retired,1
2507974,NULL,Retired,1
80652,NULL,Retired,3
2530674,NULL,Retired,2
2504422,NULL,Retired,1
2507584,NULL,Retired,5
2502631,NULL,Retired,2
2543555,NULL,Retired,2
2506234,NULL,Retired,5
2519388,NULL,Retired,3
2515823,NULL,Retired,1
2514704,NULL,Retired,7
2518621,NULL,Retired,1
2532828,OLB,Active,6
2503599,NULL,Retired,2
2500338,NULL,Retired,4
2512700,NULL,Retired,1
2514516,NULL,Retired,NULL
2533038,WR,Suspended,2
2559372,OT,Active,0
2507268,NULL,Retired,4
2505471,NULL,Retired,8
2500509,NULL,Retired,4
2501765,NULL,Retired,8
2515126,NULL,Retired,2
2503237,NULL,Retired,10
2528272,NULL,Retired,1
2517384,NULL,Retired,1
2518994,NULL,Retired,1
2500593,NULL,Retired,7
2520294,NULL,Retired,2
2556784,OG,Active,2
2519901,NULL,Retired,2
2559165,LB,Active,0
2506931,DE,Active,12
2504164,NULL,Retired,13
2528516,NULL,Retired,5
2503907,NULL,Retired,3
71241,NULL,Retired,1
80640,NULL,Retired,3
2507430,CB,Unsigned free agent,9
2522507,NULL,Retired,1
2501562,NULL,Retired,8
2505940,NULL,Retired,12
2525024,NULL,Retired,2
2502865,NULL,Retired,3
71217,WR,Active,9
2533359,NULL,Retired,1
2520378,NULL,Retired,1
2499497,NULL,Retired,4
2520339,NULL,Retired,2
2495645,NULL,Retired,1
2520477,NULL,Retired,1
2523637,NULL,Retired,3
2505427,NULL,Retired,1
2523083,NULL,Retired,1
2519894,NULL,Retired,4
2559338,RB,Active,0
2501879,NULL,Retired,3
2509066,NULL,Retired,5
2550235,FB,Active,3
2511365,NULL,Retired,4
2524270,NULL,Retired,2
2535583,NULL,Retired,1
2512601,NULL,Retired,4
2500766,NULL,Retired,5
2523862,NULL,Retired,4
2558125,QB,Active,0
2525362,NULL,Retired,3
2552408,TE,Active,3
2507907,NULL,Retired,1
2505721,NULL,Retired,2
2534561,NULL,Retired,3
2528082,NULL,Retired,1
2517587,NULL,Retired,3
2511415,NULL,Retired,1
2528044,NULL,Retired,4
2520190,NULL,Retired,1
2503920,NULL,Retired,6
2553548,WR,Active,1
2539262,CB,Active,5
2511008,NULL,Retired,2
2505426,NULL,Retired,4
2522135,NULL,Retired,2
2509224,NULL,Retired,1
2514108,NULL,Retired,1
2509122,NULL,Retired,1
2504541,NULL,Retired,3
2505453,NULL,Retired,11
2504102,NULL,Retired,3
2500405,NULL,Retired,13
2530756,NULL,Retired,1
2514000,NULL,Retired,5
81817,NULL,Retired,4
2556486,DT,Active,1
2507267,NULL,Retired,2
2541827,NULL,Retired,2
2558948,WR,Active,0
2530601,NULL,Retired,1
2527320,NULL,Retired,3
2543474,CB,Active,4
2506675,NULL,Retired,1
2506879,DT,Active,12
2530941,NULL,Retired,1
2505939,NULL,Retired,6
2522107,NULL,Retired,8
2511225,NULL,Retired,1
2514983,NULL,Retired,2
2512480,NULL,Retired,2
2527208,NULL,Retired,6
2513968,NULL,Retired,2
2501742,NULL,Retired,10
2513733,NULL,Retired,2
2501616,NULL,Retired,6
2517744,NULL,Retired,1
2527427,NULL,Retired,1
2556374,CB,Active,2
2522060,NULL,Retired,5
2551354,NULL,Retired,1
2520071,NULL,Retired,11
2552392,SS,Active,3
2499369,NULL,Retired,12
2503570,NULL,Retired,13
2528537,NULL,Retired,8
2504088,NULL,Retired,6
2501892,NULL,Retired,12
2505039,NULL,Retired,5
2553588,NULL,Retired,1
2520240,NULL,Retired,11
2527338,NULL,Retired,2
2524187,NULL,Retired,7
2556587,CB,Active,2
2522657,NULL,Retired,15
2540322,NULL,Retired,1
2555239,NT,Active,2
2518217,NULL,Retired,2
2553686,NULL,Retired,1
2559374,TE,Active,0
2508865,NULL,Retired,2
2539300,DB,Active,4
2499388,NULL,Retired,2
2556520,C,Active,1
2512834,NULL,Retired,2
2505813,NULL,Retired,5
2555558,P,Active,2
2518616,NULL,Retired,2
2527045,NULL,Retired,1
2518744,NULL,Retired,4
2527869,NULL,Retired,9
2558951,LB,Active,0
2509368,NULL,Retired,12
2508698,NULL,Retired,5
2541929,NULL,Retired,1
2495960,NULL,Retired,7
2507632,NULL,Retired,1
2514878,NULL,Retired,2
2559304,LB,Active,0
2514939,NULL,Retired,6
2523123,NULL,Retired,3
2549982,QB,Active,1
2524213,NULL,Retired,3
2528189,NULL,Retired,4
2502621,NULL,Retired,1
2505256,NULL,Retired,2
2531044,NULL,Retired,1
2501853,NULL,Retired,6
2509121,NULL,Retired,5
2539264,LB,Active,4
2513967,NULL,Retired,9
2507280,NULL,Retired,1
2556680,WR,Active,1
2500610,NULL,Retired,2
2503951,NULL,Retired,3
2522026,NULL,Retired,1
2541627,LS,Active,5
2559020,RB,Active,0
2523805,NULL,Retired,1
2539212,NULL,Retired,1
2527847,NULL,Retired,5
2507002,NULL,Retired,0
2513496,NULL,Retired,1
2501406,NULL,Retired,1
2516005,NULL,Retired,2
2530609,NULL,Retired,4
2553687,OLB,Active,3
2536031,NULL,Retired,4
2508935,NULL,Retired,1
2505272,NULL,Retired,1
2555169,ILB,Active,2
2524045,NULL,Retired,1
2511145,NULL,Retired,2
2502818,NULL,Retired,3
2495835,TE,Active,12
2518405,NULL,Retired,6
2530684,NULL,Retired,2
2556674,TE,Active,1
2550196,LB,Active,4
2511371,NULL,Retired,2
2518321,NULL,Retired,1
2550495,G,Active,1
2522360,NULL,Retired,1
2510969,NULL,Retired,8
2518995,NULL,Retired,2
2522437,NULL,Retired,4
2519369,NULL,Retired,1
2506788,NULL,Retired,0
2514333,NULL,Retired,2
2518202,NULL,Retired,10
2501043,NULL,Retired,6
2524161,NULL,Retired,1
2504075,NULL,Retired,2
2515886,NULL,Retired,8
2525305,NULL,Retired,3
2508988,NULL,Retired,1
2514943,NULL,Retired,11
2529526,NULL,Retired,1
2559248,TE,Active,0
1970,NULL,Retired,6
2515899,NULL,Retired,11
2519059,NULL,Retired,5
2525048,NULL,Retired,1
2543495,WR,Active,4
2509203,NULL,Retired,2
2512843,NULL,Retired,5
2524217,NULL,Retired,2
2495897,NULL,Retired,2
2506173,NULL,Retired,4
2533014,NULL,Retired,4
2528486,NULL,Retired,2
2535514,LB,Active,6
496733,CB,Active,8
2508797,NULL,Retired,3
2503246,NULL,Retired,2
2514913,NULL,Retired,1
2559370,QB,Active,0
2517320,NULL,Retired,2
2515631,NULL,Retired,0
2515943,NULL,Retired,2
2528336,NULL,Retired,2
2532935,NULL,Retired,3
2513696,NULL,Retired,6
2500284,NULL,Retired,1
2502806,NULL,Retired,12
2530794,FS,Active,7
2541185,QB,Active,4
2495944,NULL,Retired,5
2505440,NULL,Retired,2
2520316,NULL,Retired,1
2527330,NULL,Retired,3
2552583,OG,Active,3
2524211,NULL,Retired,10
2525008,NULL,Retired,1
2519576,NULL,Retired,1
2527826,NULL,Retired,1
2535835,NULL,Retired,1
2531215,NULL,Retired,1
2522505,NULL,Retired,1
2552568,FS,Active,3
2541316,TE,Active,5
2522946,NULL,Retired,9
2507737,FB,Active,6
2523262,NULL,Retired,0
2519293,NULL,Retired,1
2513489,NULL,Retired,3
2555370,WR,Active,2
2525022,NULL,Retired,1
2508319,NULL,Retired,11
2515930,NULL,Retired,6
2523936,NULL,Retired,6
2523218,NULL,Retired,1
2524896,NULL,Retired,7
2505303,NULL,Retired,3
2522166,NULL,Retired,3
2503366,NULL,Retired,7
2518288,NULL,Retired,1
2500360,NULL,Retired,17
2552678,DT,Active,2
2528311,NULL,Retired,4
2523164,NULL,Retired,2
2499607,NULL,Retired,3
2505360,NULL,Retired,3
2539960,DE,Active,5
2508213,NULL,Retired,5
2535693,CB,Active,6
2527944,NULL,Retired,2
2507065,NULL,Retired,1
2518152,NULL,Retired,1
2556758,DB,Active,0
2512941,NULL,Retired,2
2512573,NULL,Retired,1
2501580,NULL,Retired,11
2524084,NULL,Retired,2
2505350,NULL,Retired,2
2515903,NULL,Retired,1
2506742,NULL,Retired,1
2553444,CB,Active,2
497170,NULL,Retired,1
2513954,NULL,Retired,10
2514956,NULL,Retired,1
2506237,NULL,Retired,1
2507833,NULL,Retired,1
1037862,NULL,Retired,2
2513545,NULL,Retired,3
2550313,TE,Active,4
1363,OLB,Unsigned free agent,9
2524205,NULL,Retired,2
2507915,NULL,Retired,1
2532961,ILB,Active,6
2506444,NULL,Retired,10
2500792,NULL,Retired,2
2509343,NULL,Retired,7
496837,NULL,Retired,0
2518275,NULL,Retired,3
2536018,NULL,Retired,1
2508022,NULL,Retired,4
2527861,NULL,Retired,1
2508650,NULL,Retired,1
2522508,NULL,Retired,2
2518264,NULL,Retired,5
2509135,NULL,Retired,6
2506100,NULL,Retired,5
2517639,NULL,Retired,1
2527862,NULL,Retired,10
2533353,TE,Active,6
2522152,NULL,Retired,1
2522420,NULL,Retired,1
2506948,NULL,Retired,3
2502360,NULL,Retired,10
2553436,OG,Active,3
2495797,NULL,Retired,10
2504828,NULL,Retired,1
2520131,NULL,Retired,1
497064,NULL,Retired,6
2518272,NULL,Retired,2
2509213,NULL,Retired,4
2513934,NULL,Retired,1
2512805,NULL,Retired,0
2556383,WR,Active,1
2534739,NULL,Retired,4
2500684,NULL,Retired,1
2530781,NULL,Retired,1
2502381,NULL,Retired,2
2500535,NULL,Retired,5
2535663,P,Active,6
2500522,NULL,Retired,2
2499606,NULL,Retired,8
2504910,NULL,Retired,9
2507647,NULL,Retired,5
2550738,RB,Active,4
89682,NULL,Retired,5
2502602,NULL,Retired,1
2506980,NULL,Retired,2
496782,LB,Active,7
2522794,NULL,Retired,13
2503448,NULL,Retired,6
2500631,NULL,Retired,1
2515996,NULL,Retired,3
2507624,NULL,Retired,1
2529600,NULL,Retired,1
2559107,DB,Active,0
2558131,DE,Active,0
2512655,NULL,Retired,1
2556716,DT,Active,1
2508462,NULL,Retired,2
2500745,NULL,Retired,1
2524834,NULL,Retired,2
2504459,NULL,Retired,3
2553917,WR,Active,1
2504472,NULL,Retired,2
2508952,NULL,Retired,1
2555369,LS,Active,2
2522659,NULL,Retired,1
2502670,NULL,Retired,2
2524781,NULL,Retired,3
2527097,NULL,Retired,3
2553446,RB,Injured reserve,3
2522964,NULL,Retired,0
2504634,NULL,Retired,10
2503569,NULL,Retired,5
2512878,NULL,Retired,6
2506846,NULL,Retired,5
2513904,NULL,Retired,2
2507552,NULL,Retired,2
2502322,NULL,Retired,1
2504642,NULL,Retired,3
2515640,NULL,Retired,4
2503580,NULL,Retired,1
2541501,NULL,Retired,1
2556725,K,Active,0
2499351,NULL,Retired,3
2557976,RB,Active,0
2499521,NULL,Retired,2
2520148,NULL,Retired,7
2501623,NULL,Retired,10
2519286,NULL,Retired,1
2527992,NULL,Retired,4
2553660,RB,Active,3
2508556,NULL,Retired,6
89814,T,Unsigned free agent,9
2514341,NULL,Retired,5
2525173,NULL,Retired,1
2507272,NULL,Retired,5
2527493,NULL,Retired,1
2503470,NULL,Retired,11
2518508,NULL,Retired,7
2519364,NULL,Retired,1
2500991,NULL,Retired,12
2524212,NULL,Retired,1
2520069,NULL,Retired,2
238457,TE,Active,8
2523833,NULL,Retired,0
2527983,NULL,Retired,3
2506922,K,Active,12
2528188,NULL,Retired,12
2524100,NULL,Retired,2
2514315,NULL,Retired,3
2528107,NULL,Retired,1
2552495,OT,Active,2
2501577,NULL,Retired,11
2559305,DT,Active,0
2535582,DB,Active,3
2514912,NULL,Retired,2
2501426,NULL,Retired,1
2504369,NULL,Retired,1
2550735,NULL,Retired,1
2505091,NULL,Retired,3
2523299,NULL,Retired,8
2515541,NULL,Retired,1
2501068,NULL,Retired,1
2555555,CB,Active,2
2528577,NULL,Retired,1
2505798,NULL,Retired,5
2527258,NULL,Retired,1
2528429,NULL,Retired,1
2515950,NULL,Retired,13
2505458,NULL,Retired,2
2511331,NULL,Retired,4
2522855,NULL,Retired,2
2543712,DB,Active,4
2520319,NULL,Retired,3
2514824,NULL,Retired,11
2527214,NULL,Retired,11
2509033,NULL,Retired,6
2522303,NULL,Retired,2
2508345,NULL,Retired,2
494275,NULL,Retired,5
2508664,NULL,Retired,1
2501454,NULL,Retired,10
2519172,NULL,Retired,1
2506106,WR,Active,14
2517269,NULL,Retired,4
2522729,NULL,Retired,4
2519176,NULL,Retired,1
2510917,NULL,Retired,1
2508486,NULL,Retired,3
2495541,NULL,Retired,2
2502272,NULL,Retired,11
2523830,NULL,Retired,0
2519424,NULL,Retired,4
2514673,NULL,Retired,7
2528480,NULL,Retired,4
2527013,NULL,Retired,0
2510881,NULL,Retired,8
2501000,NULL,Retired,1
2524982,NULL,Retired,1
2504110,NULL,Retired,2
2500832,NULL,Retired,8
2532989,DE,Active,6
2506036,NULL,Retired,6
2522678,NULL,Retired,2
2509052,NULL,Retired,1
2508268,NULL,Retired,1
2558168,CB,Active,0
2559313,WR,Active,0
2528573,NULL,Retired,5
79860,QB,Active,9
2535869,WR,Active,6
2519200,NULL,Retired,15
2528534,NULL,Retired,4
2532924,NULL,Retired,4
2505777,NULL,Retired,10
2514575,NULL,Retired,1
2515114,NULL,Retired,11
2519240,NULL,Retired,1
2517527,NULL,Retired,7
2527400,NULL,Retired,1
2513674,NULL,Retired,2
2517247,NULL,Retired,6
2504411,NULL,Retired,1
2525017,NULL,Retired,1
2508436,NULL,Retired,6
2505417,NULL,Retired,3
2507988,NULL,Retired,1
2524953,NULL,Retired,3
2507617,DE,Active,9
2500052,NULL,Retired,11
2524913,NULL,Retired,1
2559238,WR,Active,0
2522478,NULL,Retired,1
2511120,NULL,Retired,1
2504898,NULL,Retired,3
2515012,NULL,Retired,2
2558053,OT,Active,0
2511323,NULL,Retired,1
2515741,NULL,Retired,2
2531161,NULL,Retired,1
2522220,NULL,Retired,6
2553784,NULL,Retired,1
2506708,NULL,Retired,4
2556737,TE,Active,2
2504730,NULL,Retired,2
2518366,NULL,Retired,0
2512506,NULL,Retired,1
2516064,NULL,Retired,2
2331,NULL,Retired,2
2508595,NULL,Retired,8
2520492,NULL,Retired,1
2552339,OG,Active,2
2530702,NULL,Retired,1
2500039,NULL,Retired,3
2505827,T,Active,14
2515904,NULL,Retired,1
2518492,NULL,Retired,3
2528019,NULL,Retired,9
2502647,NULL,Retired,9
2559006,LB,Active,0
2529655,NULL,Retired,2
2509141,NULL,Retired,2
2534241,TE,Active,5
2523977,NULL,Retired,1
2501380,NULL,Retired,1
2523979,NULL,Retired,1
2501699,NULL,Retired,3
2501335,NULL,Retired,8
2553822,CB,Active,3
2553646,NULL,Retired,1
2552455,OG,Active,3
2506621,NULL,Retired,2
2505446,NULL,Retired,2
336,NULL,Retired,3
2511014,NULL,Retired,1
2499252,NULL,Retired,2
2522547,NULL,Retired,13
2506504,NULL,Retired,9
2518430,NULL,Retired,9
2558997,OG,Active,0
2509246,NULL,Retired,9
2499574,NULL,Retired,8
2518220,NULL,Retired,2
2528185,NULL,Retired,1
2504447,NULL,Retired,3
2506185,NULL,Retired,6
2512566,NULL,Retired,2
2523986,NULL,Retired,11
2552586,TE,Active,3
2512623,NULL,Retired,1
2523038,NULL,Retired,1
2540219,DB,Active,5
2519406,NULL,Retired,4
2523088,NULL,Retired,1
2513685,NULL,Retired,1
2506843,NULL,Retired,1
2519400,NULL,Retired,0
2495157,OT,Active,6
2558889,WR,Active,0
2502441,NULL,Retired,2
2527269,NULL,Retired,2
2495359,NULL,Retired,5
497238,TE,Active,8
2495921,NULL,Retired,6
2528622,NULL,Retired,1
2513725,NULL,Retired,2
2520458,NULL,Retired,2
2527098,NULL,Retired,8
2500953,NULL,Retired,9
2527211,NULL,Retired,5
2528148,NULL,Retired,5
2558830,LB,Active,0
2522593,NULL,Retired,15
2517347,NULL,Retired,6
2530935,NULL,Retired,1
2522344,NULL,Retired,9
2506508,NULL,Retired,6
2557859,TE,Active,0
2512875,NULL,Retired,7
2522265,NULL,Retired,3
2522484,NULL,Retired,2
2504281,NULL,Retired,3
2522232,NULL,Retired,1
2502398,NULL,Retired,5
497284,WR,Active,8
2514687,NULL,Retired,1
2518160,NULL,Retired,1
2517449,NULL,Retired,1
2508117,T,Active,7
2515839,NULL,Retired,2
2503267,NULL,Retired,1
2517607,NULL,Retired,5
2513614,NULL,Retired,3
2508818,NULL,Retired,2
2550394,NULL,Retired,1
2509312,NULL,Retired,3
2522882,NULL,Retired,1
2550554,NULL,Retired,1
2528243,NULL,Retired,1
2506120,NULL,Retired,2
2504388,NULL,Retired,6
2528015,NULL,Retired,1
2513586,NULL,Retired,4
2515784,NULL,Retired,8
2520505,NULL,Retired,2
2504423,NULL,Retired,12
2502327,NULL,Retired,2
2515795,NULL,Retired,1
2512864,NULL,Retired,1
2550511,NULL,Retired,1
2500788,NULL,Retired,14
2530739,NULL,Retired,1
2541774,NULL,Retired,2
2528521,NULL,Retired,1
2518534,NULL,Retired,1
2515763,NULL,Retired,8
2518539,NULL,Retired,7
2500304,NULL,Retired,7
2503266,NULL,Retired,8
2523799,NULL,Retired,1
2499599,NULL,Retired,2
2501014,NULL,Retired,4
2506630,NULL,Retired,5
2506600,NULL,Retired,10
2509158,NULL,Retired,1
2505071,NULL,Retired,8
2520325,NULL,Retired,6
2501008,NULL,Retired,9
2508838,NULL,Retired,4
2505237,NULL,Retired,3
238466,CB,Active,9
2524097,NULL,Retired,1
2522181,NULL,Retired,2
2502311,NULL,Retired,4
2515142,NULL,Retired,9
2518147,NULL,Retired,8
2558847,SAF,Active,0
2500954,NULL,Retired,1
2507031,NULL,Retired,2
2517146,NULL,Retired,6
2512916,NULL,Retired,4
2508236,NULL,Retired,12
2500736,NULL,Retired,12
2523758,NULL,Retired,10
2502651,NULL,Retired,2
2518229,NULL,Retired,1
2550362,NULL,Retired,1
2514550,NULL,Retired,1
2512516,NULL,Retired,1
2495638,NULL,Retired,2
2502830,NULL,Retired,13
2555144,OG,Active,2
2518175,NULL,Retired,1
2523706,NULL,Retired,1
2558061,CB,Active,0
2501041,NULL,Retired,6
2556515,LB,Active,1
2504968,NULL,Retired,5
2519434,NULL,Retired,5
2504665,NULL,Retired,7
2551301,NULL,Retired,1
2512863,NULL,Retired,1
2506786,NULL,Retired,3
2502864,NULL,Retired,5
2550354,NULL,Retired,1
2521951,NULL,Retired,2
2529638,NULL,Retired,7
2504034,NULL,Retired,11
2529506,NULL,Retired,2
1338,NULL,Retired,4
2519401,NULL,Retired,3
2522342,NULL,Retired,4
2508218,NULL,Retired,1
2508138,NULL,Retired,3
2534575,NULL,Retired,1
2559384,WR,Active,0
2518463,NULL,Retired,3
2532970,QB,Active,6
2530537,NULL,Retired,3
2514770,NULL,Retired,15
2519058,NULL,Retired,1
2511332,NULL,Retired,2
2514223,NULL,Retired,1
2512730,NULL,Retired,10
2535695,NULL,Retired,1
2511251,NULL,Retired,3
2533010,C,Active,6
2520020,NULL,Retired,1
2552603,DE,Active,3
81284,QB,Active,9
2505252,LS,Active,15
2540286,DB,Active,3
2500803,NULL,Retired,8
2558864,TE,Active,0
2528190,NULL,Retired,4
2517431,NULL,Retired,4
2519897,NULL,Retired,8
2550252,QB,Active,3
2522329,NULL,Retired,2
2555310,OLB,Active,1
2502659,NULL,Retired,6
2504097,NULL,Retired,6
2522150,NULL,Retired,4
2518956,NULL,Retired,3
2524813,NULL,Retired,4
2516042,NULL,Retired,1
2518110,NULL,Retired,1
2508616,NULL,Retired,1
2500576,NULL,Retired,5
2550441,DE,Active,1
2506845,NULL,Retired,4
2558265,DT,Active,0
2522383,NULL,Retired,8
2502367,NULL,Retired,4
2515092,NULL,Retired,9
2518960,NULL,Retired,1
2524844,NULL,Retired,4
2519547,NULL,Retired,1
2509021,NULL,Retired,2
2509000,NULL,Retired,2
2518672,NULL,Retired,5
2501643,NULL,Retired,2
2501687,NULL,Retired,3
2559228,LB,Active,0
2517508,NULL,Retired,2
2528193,NULL,Retired,8
2539269,SS,Unsigned free agent,5
2518349,NULL,Retired,7
2502888,NULL,Retired,6
2558245,K,Active,0
2513939,NULL,Retired,0
2502858,NULL,Retired,10
2505800,NULL,Retired,1
2507896,NULL,Retired,1
2502843,NULL,Retired,2
2518323,NULL,Retired,1
2523888,NULL,Retired,7
2515860,NULL,Retired,2
2524112,NULL,Retired,7
2507035,NULL,Retired,2
2533020,NULL,Retired,5
2507650,NULL,Retired,0
2495660,NULL,Retired,8
2555543,SS,Active,2
2499421,NULL,Retired,2
2518643,NULL,Retired,5
2511013,NULL,Retired,1
2506842,NULL,Retired,2
2507641,NULL,Retired,3
89744,NULL,Retired,4
2513877,NULL,Retired,1
2559046,DB,Active,0
2515827,NULL,Retired,4
2535987,NULL,Retired,1
2517147,NULL,Retired,1
80644,NULL,Retired,6
2508660,NULL,Retired,5
2540138,DE,Active,5
2507784,DE,Active,9
2527089,NULL,Retired,8
2505343,NULL,Retired,1
2502264,NULL,Retired,2
2501572,NULL,Retired,1
2553461,DE,Active,2
2511305,NULL,Retired,3
2512677,NULL,Retired,1
2519152,NULL,Retired,8
2505955,NULL,Retired,2
2552436,CB,Active,3
2530605,NULL,Retired,5
2523203,NULL,Retired,3
2519512,NULL,Retired,4
2527311,NULL,Retired,2
2502840,NULL,Retired,13
2553658,TE,Active,3
2518533,NULL,Retired,2
2529645,NULL,Retired,5
2511238,NULL,Retired,8
2519222,NULL,Retired,4
2514988,NULL,Retired,6
2512570,NULL,Retired,6
2503365,NULL,Retired,11
2527053,NULL,Retired,0
2502394,NULL,Retired,12
2508944,NULL,Retired,11
2555135,OG,Active,2
2507518,NULL,Retired,6
2501401,NULL,Retired,10
2523001,NULL,Retired,2
2512388,NULL,Retired,1
2500743,NULL,Retired,1
2553711,OG,Active,2
2557869,QB,Active,0
2505447,NULL,Retired,11
2514329,NULL,Retired,1
2509355,NULL,Retired,4
2518673,NULL,Retired,1
2525042,NULL,Retired,3
2512432,NULL,Retired,3
2528141,NULL,Retired,1
2508892,NULL,Retired,5
2550342,NULL,Retired,1
2501845,NULL,Retired,4
2532783,T,Unsigned free agent,6
2519476,NULL,Retired,1
2505962,NULL,Retired,7
2550382,OG,Active,1
497028,G,Active,8
2530972,NULL,Retired,1
2523239,NULL,Retired,1
2514825,NULL,Retired,1
2503861,NULL,Retired,9
2529643,NULL,Retired,3
2559014,WR,Active,0
2523697,NULL,Retired,1
2511312,NULL,Retired,4
2519133,NULL,Retired,4
2525150,NULL,Retired,4
2500637,NULL,Retired,4
2507219,NULL,Retired,2
2516061,NULL,Retired,1
2541822,DB,Active,0
2524063,NULL,Retired,6
2507394,NULL,Retired,1
2519522,NULL,Retired,1
2501407,NULL,Retired,1
2505826,NULL,Retired,6
1990,WR,Unsigned free agent,10
2529692,NULL,Retired,1
2511052,NULL,Retired,0
2515787,NULL,Retired,2
2495696,NULL,Retired,8
2495542,OG,Active,10
2512406,NULL,Retired,3
2524287,NULL,Retired,1
2508054,G,Active,6
2531079,NULL,Retired,1
2550637,NULL,Retired,1
2505908,NULL,Retired,5
2529641,NULL,Retired,1
2507041,NULL,Retired,4
494273,NULL,Retired,2
2506860,NULL,Retired,1
2522805,NULL,Retired,1
2513812,NULL,Retired,2
2501554,NULL,Retired,2
2495339,SS,Active,7
2495350,NULL,Retired,2
2513997,NULL,Retired,2
2527235,NULL,Retired,3
2528508,NULL,Retired,1
2510911,NULL,Retired,2
2500561,NULL,Retired,5
2505762,NULL,Retired,1
2527478,NULL,Retired,1
2527092,NULL,Retired,4
2509110,NULL,Retired,1
2504124,NULL,Retired,2
2516049,NULL,Retired,1
2530942,NULL,Retired,2
2523932,NULL,Retired,2
2509292,NULL,Retired,3
2531068,NULL,Retired,2
2556395,OG,Active,1
2523895,NULL,Retired,1
2502883,NULL,Retired,9
2513608,NULL,Retired,6
2513789,NULL,Retired,7
2556553,DB,Active,1
2499442,NULL,Retired,5
2503325,NULL,Retired,13
2525266,NULL,Retired,12
2508999,NULL,Retired,2
2517492,NULL,Retired,1
2528182,NULL,Retired,1
2519219,NULL,Retired,1
2501672,NULL,Retired,9
2505638,NULL,Retired,2
2515788,NULL,Retired,2
2522092,NULL,Retired,1
2515000,NULL,Retired,6
2552299,OLB,Active,3
2501359,NULL,Retired,11
2523209,NULL,Retired,1
2555486,TE,Active,2
2501372,NULL,Retired,3
2528246,NULL,Retired,8
2520462,NULL,Retired,1
2506286,NULL,Retired,1
2514896,NULL,Retired,4
2529658,NULL,Retired,6
2541632,NULL,Retired,1
2520106,NULL,Retired,14
2504583,NULL,Retired,5
2527428,NULL,Retired,11
272,NULL,Retired,6
2541138,NULL,Retired,1
2515010,NULL,Retired,5
2540212,DE,Active,4
2495539,NULL,Retired,3
2502591,NULL,Retired,1
2559222,DE,Active,0
2514559,NULL,Retired,12
2501750,NULL,Retired,17
2507387,NULL,Retired,1
2508896,NULL,Retired,3
2519970,NULL,Retired,1
2513523,NULL,Retired,1
2518548,NULL,Retired,4
2540261,WR,Active,4
2531077,NULL,Retired,1
2553621,WR,Active,3
2528434,NULL,Retired,2
2504051,NULL,Retired,2
2517470,NULL,Retired,1
2509240,NULL,Retired,1
2527470,NULL,Retired,4
1037869,NULL,Retired,3
2527468,NULL,Retired,17
2503981,NULL,Retired,4
2501924,NULL,Retired,10
2522872,NULL,Retired,5
2514236,NULL,Retired,2
2543699,OLB,Active,4
2517663,NULL,Retired,2
2523923,NULL,Retired,8
71497,NULL,Retired,2
2514354,NULL,Retired,4
2520424,NULL,Retired,1
2499541,NULL,Retired,1
2514213,NULL,Retired,2
2514334,NULL,Retired,4
2527819,NULL,Retired,5
2558271,OG,Active,0
2517546,NULL,Retired,7
2503507,NULL,Retired,2
2525085,NULL,Retired,6
2527247,NULL,Retired,4
2514543,NULL,Retired,4
2499585,NULL,Retired,4
2520411,NULL,Retired,2
2523685,NULL,Retired,7
2515547,NULL,Retired,6
2559000,OG,Active,0
71275,NULL,Retired,1
2501024,NULL,Retired,3
2514999,NULL,Retired,11
2527800,NULL,Retired,15
89750,NULL,Retired,4
2510908,NULL,Retired,1
2558956,TE,Active,0
2515629,NULL,Retired,1
2515776,NULL,Retired,NULL
2500967,NULL,Retired,6
2503558,NULL,Retired,17
2535722,LS,Active,3
2550192,NULL,Retired,1
2507648,NULL,Retired,4
2507792,NULL,Retired,3
2507188,G,Active,11
2504348,NULL,Retired,3
2514055,NULL,Retired,1
2509342,NULL,Retired,4
278,OT,Unsigned free agent,10
2558919,DB,Active,0
2508035,NULL,Retired,1
2559064,DE,Active,0
2555229,RB,Active,2
2522043,NULL,Retired,3
2524150,NULL,Retired,8
2508683,NULL,Retired,3
2508680,NULL,Retired,2
2559143,TE,Active,0
2501339,NULL,Retired,3
2543805,OG,Active,4
2550261,NULL,Retired,0
2505503,NULL,Retired,6
2553606,WR,Active,2
2504310,NULL,Retired,9
2507762,NULL,Retired,2
2527891,NULL,Retired,2
2495353,TE,Active,7
2504035,NULL,Retired,2
2527833,NULL,Retired,4
2513767,NULL,Retired,6
2531182,NULL,Retired,1
2500849,NULL,Retired,15
2552652,WR,Active,3
2528240,NULL,Retired,13
79605,ILB,Unsigned free agent,8
2511229,NULL,Retired,2
2503565,NULL,Retired,4
2517456,NULL,Retired,1
2515875,NULL,Retired,1
2549926,DE,Active,2
2540181,WR,Active,3
2508505,NULL,Retired,1
2495534,NULL,Retired,4
2505757,NULL,Retired,4
2514769,NULL,Retired,0
2534819,P,Active,6
2514623,NULL,Retired,1
2495665,NULL,Retired,3
2534844,NULL,Retired,1
2558944,DT,Active,0
2514193,NULL,Retired,11
